CODE,GEOG,AREA,Bungalow1,Bungalow2,Bungalow3,Bungalow3plus,Bungalow4plus,BungalowZ,Flat_Mais1,Flat_Mais2,Flat_Mais3,Flat_Mais3plus,Flat_Mais4plus,Flat_MaisZ,House_Terraced1,House_Terraced2,House_Terraced3,House_Terraced3plus,House_Terraced4plus,House_TerracedZ,House_Semi1,House_Semi2,House_Semi3,House_Semi3plus,House_Semi4plus,House_SemiZ,House_Detached1,House_Detached2,House_Detached3,House_Detached3plus,House_Detached4plus,House_DetachedZ,Annexe,Other,UNKNOWN,Year
E01009395,LSOA,Birmingham 097F,0,0,0,0,0,0,140,20,40,40,0,10,0,40,60,80,20,0,0,10,110,150,40,0,0,0,30,50,20,0,0,0,20,2018
E01009400,LSOA,Birmingham 031E,0,0,10,10,0,0,50,30,0,0,0,0,0,0,160,190,30,0,0,10,250,280,30,0,0,0,10,20,10,0,0,0,20,2018
E01009403,LSOA,Birmingham 020A,20,0,0,0,0,0,40,10,0,0,0,0,0,60,190,190,0,0,0,10,280,290,10,0,0,0,0,0,0,0,0,0,0,2018
E01009405,LSOA,Birmingham 020C,10,0,0,0,0,0,50,40,10,10,0,0,0,10,250,250,0,0,0,0,250,250,0,0,0,0,10,10,0,0,0,0,0,2018
E01009407,LSOA,Birmingham 020E,10,0,10,10,0,0,70,60,20,20,0,0,0,50,150,170,20,0,0,10,250,260,10,0,0,0,10,20,10,0,0,0,0,2018
E01009422,LSOA,Birmingham 002B,0,70,70,80,10,0,50,200,0,0,0,0,0,20,10,10,0,0,0,10,220,250,30,0,0,10,80,200,120,0,0,0,0,2018
E01009434,LSOA,Birmingham 012A,0,10,10,10,0,0,20,40,0,0,0,0,0,70,40,40,0,0,0,40,120,130,10,0,0,0,150,330,180,0,0,0,10,2018
E01009441,LSOA,Birmingham 021B,10,0,0,0,0,0,50,70,0,0,0,0,0,30,160,170,10,0,0,20,230,230,0,0,0,0,40,50,10,0,0,0,0,2018
E01009444,LSOA,Birmingham 006D,0,90,40,40,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,220,240,20,0,0,0,180,250,70,0,0,0,0,2018
E01009445,LSOA,Birmingham 005A,50,10,0,0,0,0,40,210,0,0,0,0,0,30,210,220,10,0,0,30,90,110,20,0,0,0,20,60,40,0,0,0,0,2018
E01009447,LSOA,Birmingham 005C,20,10,10,10,0,0,0,20,0,0,0,0,0,60,200,200,0,0,0,20,220,250,30,0,0,0,40,50,10,0,0,0,0,2018
E01009448,LSOA,Birmingham 005D,30,0,0,0,0,0,20,90,0,0,0,0,0,40,180,180,0,0,0,20,240,260,20,0,0,0,40,90,50,0,0,0,0,2018
E01009451,LSOA,Birmingham 009B,0,0,0,0,0,0,120,50,0,0,0,0,10,80,100,110,10,0,0,40,180,240,60,0,0,0,20,30,10,0,0,0,10,2018
E01009452,LSOA,Birmingham 005E,0,0,0,0,0,0,50,40,10,10,0,0,0,30,70,70,0,0,0,60,330,360,30,0,0,0,20,60,40,0,0,0,0,2018
E01009459,LSOA,Birmingham 015B,0,0,10,10,0,0,10,130,10,10,0,0,0,0,0,0,0,0,0,0,120,160,40,0,0,10,190,350,160,0,0,0,0,2018
E01009463,LSOA,Birmingham 015D,0,10,20,20,0,0,20,100,0,0,0,0,0,20,10,10,0,0,0,0,130,160,30,0,0,0,90,290,200,0,0,0,0,2018
E01009464,LSOA,Birmingham 007B,0,0,0,0,0,0,30,20,0,0,0,0,0,0,10,10,0,0,0,0,430,470,40,0,0,0,30,40,10,0,0,0,0,2018
E01009468,LSOA,Birmingham 004F,0,20,40,50,10,0,50,20,20,20,0,0,0,40,10,10,0,0,0,0,70,100,30,0,0,10,160,340,180,0,0,0,0,2018
E01009470,LSOA,Birmingham 010C,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,260,110,0,0,0,100,280,180,0,0,0,0,2018
E01009475,LSOA,Birmingham 055A,0,0,0,0,0,0,40,0,0,0,0,0,0,30,430,430,0,0,0,0,80,90,10,0,0,0,0,0,0,0,0,0,0,2018
E01009478,LSOA,Birmingham 048A,0,0,0,0,0,0,60,100,70,70,0,0,0,40,170,170,0,0,0,40,130,160,30,0,0,0,0,0,0,0,0,0,50,2018
E01009479,LSOA,Birmingham 048B,10,0,0,0,0,0,80,10,0,0,0,0,10,70,290,310,20,0,0,10,120,140,20,0,0,0,0,0,0,0,0,0,0,2018
E01009496,LSOA,Birmingham 109B,10,10,0,0,0,0,0,0,0,0,0,0,0,20,50,60,10,0,0,10,470,500,30,0,0,0,10,20,10,0,0,0,0,2018
E01009504,LSOA,Birmingham 109D,0,40,10,10,0,0,30,20,0,0,0,0,0,0,90,90,0,0,0,10,290,340,50,10,0,0,40,90,50,0,0,0,0,2018
E01009505,LSOA,Birmingham 101E,20,10,0,0,0,0,40,50,0,0,0,0,0,20,210,220,10,0,0,40,280,300,20,0,0,0,0,0,0,0,0,0,10,2018
E01009509,LSOA,Birmingham 056D,10,0,0,0,0,0,110,80,10,10,0,10,0,30,50,70,20,0,0,0,220,280,60,0,0,0,10,30,20,0,0,0,10,2018
E01009518,LSOA,Birmingham 067D,0,10,0,0,0,0,90,120,30,30,0,0,0,20,30,30,0,10,0,0,320,340,20,0,0,0,50,80,30,0,0,0,0,2018
E01009519,LSOA,Birmingham 072C,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,160,400,410,10,0,0,0,20,20,0,0,0,0,0,2018
E01033617,LSOA,Birmingham 050F,0,0,0,0,0,0,620,140,30,710,680,60,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2018
E01033624,LSOA,Birmingham 134C,20,0,0,0,0,0,250,390,10,10,0,0,0,10,60,80,20,0,0,20,60,70,10,0,0,0,0,0,0,0,0,0,30,2018
E01033627,LSOA,Birmingham 137E,30,0,0,0,0,0,150,230,30,30,0,0,0,30,90,110,20,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,2018
E01033633,LSOA,Birmingham 125G,80,0,0,0,0,0,110,50,0,0,0,0,0,260,360,430,70,0,0,140,210,260,50,0,0,0,30,90,60,0,0,0,20,2018
E01033637,LSOA,Birmingham 041G,20,0,0,0,0,0,200,20,0,0,0,0,0,120,390,520,130,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,2018
E01033639,LSOA,Birmingham 136D,0,0,0,0,0,0,730,420,180,180,0,0,0,30,60,90,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
E01033640,LSOA,Birmingham 134E,0,0,0,0,0,0,110,200,130,130,0,0,0,20,40,60,20,0,0,10,10,20,10,0,0,0,0,0,0,0,0,0,10,2018
E01033557,LSOA,Birmingham 134B,0,0,0,0,0,0,660,480,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2018
E01033615,LSOA,Birmingham 135C,0,0,0,0,0,0,270,260,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
E01033635,LSOA,Birmingham 039H,0,0,0,0,0,0,40,30,10,20,10,0,0,320,400,410,10,0,0,30,150,160,10,0,0,0,0,0,0,0,0,0,10,2018
E01033642,LSOA,Birmingham 063F,0,0,0,0,0,0,40,10,0,0,0,0,0,150,570,570,0,0,0,0,80,90,10,0,0,0,0,0,0,0,0,0,0,2018
E01032591,LSOA,Birmingham 133F,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,230,20,0,0,0,190,250,60,0,0,0,0,2018
E01033562,LSOA,Birmingham 087F,0,10,0,0,0,0,230,110,0,0,0,0,0,100,350,360,10,0,0,20,160,180,20,0,0,10,20,100,80,0,0,0,20,2018
E01033564,LSOA,Birmingham 136C,0,0,0,0,0,0,510,220,20,20,0,0,0,0,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,2018
E01033619,LSOA,Birmingham 137D,10,0,0,0,0,0,240,420,20,20,0,0,0,40,70,90,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2018
E01033623,LSOA,Birmingham 138C,0,0,0,0,0,0,850,310,20,20,0,0,0,40,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2018
E01033625,LSOA,Birmingham 138D,0,0,0,0,0,0,630,560,40,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2018
E01033629,LSOA,Birmingham 106F,40,10,0,0,0,0,130,140,10,10,0,0,0,140,330,370,40,0,0,70,170,190,20,0,0,0,20,30,10,0,0,0,0,2018
E01033631,LSOA,Birmingham 079F,0,10,10,10,0,0,430,350,40,330,290,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,60,350,290,10,10,0,290,2018
E01033644,LSOA,Birmingham 052F,0,0,0,0,0,0,30,20,30,30,0,0,0,170,450,480,30,10,0,30,40,50,10,0,0,0,0,0,0,0,0,0,30,2018
E01033646,LSOA,Birmingham 031I,0,0,0,0,0,0,350,150,30,30,0,10,0,20,40,50,10,0,0,10,100,160,60,0,0,0,10,20,10,0,0,0,30,2018
E01033647,LSOA,Birmingham 058E,0,0,0,0,0,0,10,0,0,0,0,0,0,120,250,260,10,0,0,10,20,20,0,0,0,0,0,0,0,0,0,0,0,2018
E01033648,LSOA,Birmingham 084F,0,0,0,0,0,0,200,80,20,20,0,10,0,130,230,320,90,0,0,0,20,70,50,0,0,0,0,0,0,0,0,0,30,2018
E01033650,LSOA,Birmingham 077F,0,0,0,0,0,0,90,20,0,0,0,0,0,160,380,440,60,0,0,0,10,20,10,0,0,0,0,0,0,0,0,0,10,2018
E01033618,LSOA,Birmingham 137C,0,0,0,0,0,0,340,400,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,2018
E01033634,LSOA,Birmingham 096G,0,0,0,0,0,0,440,40,10,220,210,0,0,200,480,500,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2018
E01033636,LSOA,Birmingham 037F,0,0,0,0,0,0,70,30,10,10,0,0,0,120,610,630,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,2018
E01033638,LSOA,Birmingham 049F,0,10,0,0,0,0,140,110,160,160,0,0,0,10,60,120,60,0,0,10,40,50,10,0,0,0,0,10,10,0,0,0,80,2018
E01033645,LSOA,Birmingham 088E,0,0,0,0,0,0,130,40,20,20,0,0,0,90,460,570,110,0,0,0,20,40,20,0,0,0,0,20,20,0,0,0,20,2018
E01032589,LSOA,Birmingham 132E,0,0,0,0,0,0,70,100,0,0,0,0,0,10,50,50,0,0,0,0,240,270,30,0,0,0,60,100,40,0,0,0,10,2018
E01033561,LSOA,Birmingham 050E,10,0,0,0,0,0,450,150,140,680,540,0,0,10,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2018
E01033565,LSOA,Birmingham 137B,0,0,0,0,0,0,380,330,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2018
E01033567,LSOA,Birmingham 135B,0,0,0,0,0,0,590,290,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2018
E01033616,LSOA,Birmingham 135D,0,0,0,0,0,0,430,510,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2018
E01033620,LSOA,Birmingham 138A,0,0,0,0,0,0,600,220,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2018
E01033630,LSOA,Birmingham 031H,0,0,0,0,0,0,80,350,0,0,0,60,0,30,30,70,40,0,0,10,20,20,0,0,0,0,0,10,10,0,0,0,30,2018
E01033632,LSOA,Birmingham 023F,10,0,0,0,0,0,160,400,10,10,0,0,0,20,240,280,40,0,0,70,130,210,80,0,0,10,30,70,40,0,0,0,10,2018
E01033643,LSOA,Birmingham 082F,0,0,0,0,0,0,40,10,20,20,0,0,0,180,430,470,40,10,0,20,20,50,30,0,0,0,0,0,0,0,0,0,40,2018
E01033649,LSOA,Birmingham 058F,0,0,0,0,0,0,20,10,0,0,0,0,0,90,330,370,40,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,2018
E01008881,LSOA,Birmingham 067A,0,0,0,0,0,0,60,40,50,50,0,0,0,10,230,230,0,0,0,0,210,210,0,0,0,0,10,10,0,0,0,0,10,2018
E01008885,LSOA,Birmingham 076A,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,30,0,0,0,30,410,410,0,0,0,0,20,20,0,0,0,0,0,2018
E01008892,LSOA,Birmingham 089C,0,0,0,0,0,0,30,30,0,0,0,0,0,20,250,280,30,0,0,40,90,110,20,0,0,0,0,0,0,0,0,0,10,2018
E01008909,LSOA,Birmingham 041D,0,0,0,0,0,0,20,40,0,0,0,0,0,60,280,340,60,10,0,10,60,100,40,0,0,0,10,20,10,0,0,0,0,2018
E01008923,LSOA,Birmingham 102B,50,0,0,0,0,0,100,50,40,40,0,0,0,130,100,100,0,0,0,140,20,20,0,0,0,0,10,10,0,0,0,0,10,2018
E01008930,LSOA,Birmingham 106D,40,30,0,0,0,0,10,90,10,10,0,0,0,30,190,200,10,0,0,50,220,250,30,0,0,10,40,80,40,0,0,0,10,2018
E01008933,LSOA,Birmingham 105A,0,10,0,0,0,0,10,0,0,0,0,0,0,20,140,140,0,0,0,10,230,250,20,0,0,0,90,120,30,0,0,0,0,2018
E01008939,LSOA,Birmingham 111E,0,0,0,0,0,0,70,120,0,0,0,0,0,40,250,260,10,0,0,10,200,200,0,0,0,0,0,0,0,0,0,0,10,2018
E01008940,LSOA,Birmingham 115B,0,0,0,0,0,0,50,10,10,10,0,0,0,70,230,230,0,0,0,10,150,150,0,0,0,0,10,10,0,0,0,0,50,2018
E01008945,LSOA,Birmingham 122A,10,0,0,0,0,0,50,90,0,0,0,0,0,30,350,350,0,0,0,30,160,160,0,0,0,0,20,50,30,0,0,0,0,2018
E01008950,LSOA,Birmingham 113A,20,110,10,10,0,0,130,10,0,0,0,0,0,10,70,70,0,0,0,50,200,200,0,0,0,0,60,130,70,0,0,0,0,2018
E01008953,LSOA,Birmingham 107A,10,0,10,10,0,0,30,30,30,30,0,0,0,90,360,370,10,0,0,0,70,80,10,0,0,0,10,10,0,0,0,0,10,2018
E01008959,LSOA,Birmingham 116A,0,30,10,10,0,0,50,180,40,40,0,0,0,30,50,50,0,0,0,20,190,230,40,0,0,0,20,60,40,0,0,0,100,2018
E01008964,LSOA,Birmingham 107C,10,0,0,0,0,0,90,20,0,0,0,0,0,30,380,380,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,2018
E01008966,LSOA,Birmingham 107E,0,40,0,0,0,0,100,60,0,0,0,0,0,40,260,270,10,0,0,0,150,170,20,0,0,0,20,40,20,0,0,0,10,2018
E01008971,LSOA,Birmingham 117D,0,50,0,0,0,0,10,130,20,20,0,0,0,50,70,80,10,0,0,50,120,150,30,0,0,0,140,190,50,0,0,0,10,2018
E01008981,LSOA,Birmingham 110D,0,10,0,0,0,0,40,70,0,0,0,0,0,0,20,30,10,0,0,0,160,290,130,0,0,0,80,150,70,0,0,0,10,2018
E01008999,LSOA,Birmingham 031B,0,10,0,0,0,0,40,10,10,10,0,0,0,0,150,170,20,0,0,0,150,210,60,0,0,0,40,70,30,0,0,0,10,2018
E01009014,LSOA,Birmingham 090A,0,0,0,0,0,0,40,60,0,0,0,0,0,40,300,300,0,0,0,10,210,210,0,0,0,0,10,10,0,0,0,0,10,2018
E01009020,LSOA,Birmingham 103B,0,0,10,10,0,0,40,0,0,0,0,0,0,50,360,360,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,2018
E01009021,LSOA,Birmingham 103C,0,0,0,0,0,0,40,0,0,0,0,0,0,210,290,290,0,0,0,40,80,90,10,0,0,0,0,0,0,0,0,0,0,2018
E01009026,LSOA,Birmingham 090C,0,0,0,0,0,0,30,40,10,10,0,0,0,170,320,330,10,0,0,10,40,40,0,0,0,0,0,0,0,0,0,0,10,2018
E01009028,LSOA,Birmingham 090D,0,0,0,0,0,0,40,0,0,0,0,0,0,110,310,310,0,0,0,30,130,140,10,0,0,0,0,0,0,0,0,0,0,2018
E01009035,LSOA,Birmingham 108C,0,0,0,0,0,0,10,10,10,10,0,0,0,30,140,140,0,0,0,20,330,380,50,0,0,0,20,30,10,0,0,0,10,2018
E01009036,LSOA,Birmingham 108D,0,10,10,10,0,0,20,10,0,0,0,10,0,10,30,30,0,0,0,10,230,290,60,0,0,0,70,120,50,0,0,0,30,2018
E01009040,LSOA,Birmingham 132B,0,10,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,380,420,40,10,0,0,120,160,40,0,0,0,10,2018
E01009042,LSOA,Birmingham 132D,0,10,0,0,0,0,10,0,0,0,0,0,0,0,170,170,0,0,0,0,330,340,10,0,0,0,20,20,0,0,0,0,0,2018
E01009046,LSOA,Birmingham 097E,10,10,0,0,0,0,60,10,0,0,0,0,0,0,0,0,0,0,0,30,310,410,100,0,0,0,40,60,20,0,0,0,10,2018
E01009047,LSOA,Birmingham 040C,20,0,0,0,0,0,150,40,10,10,0,0,0,80,130,200,70,0,0,0,10,40,30,0,0,0,0,30,30,0,0,0,10,2018
E01009053,LSOA,Birmingham 033B,0,0,0,0,0,0,20,20,10,10,0,0,0,190,250,260,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
E01009054,LSOA,Birmingham 033C,0,0,0,0,0,0,0,0,0,0,0,0,0,10,220,220,0,0,0,0,200,210,10,0,0,0,10,20,10,0,0,0,0,2018
E01009057,LSOA,Birmingham 035D,0,0,0,0,0,0,100,50,10,10,0,0,0,110,180,210,30,0,0,30,80,90,10,0,0,0,10,20,10,0,0,0,40,2018
E01009061,LSOA,Birmingham 033E,0,0,0,0,0,0,40,20,0,0,0,0,0,70,290,310,20,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,10,2018
E01009064,LSOA,Birmingham 095B,0,0,0,0,0,0,10,10,10,10,0,0,0,60,200,200,0,0,0,70,240,240,0,0,0,0,10,10,0,0,0,0,0,2018
E01009065,LSOA,Birmingham 075A,0,0,0,0,0,0,40,70,40,40,0,10,0,70,110,130,20,0,0,20,150,210,60,0,0,0,40,80,40,0,0,0,10,2018
E01009112,LSOA,Birmingham 127C,0,0,0,0,0,0,70,20,0,0,0,0,0,10,280,280,0,0,0,20,170,210,40,0,0,0,20,50,30,0,0,0,0,2018
E01009113,LSOA,Birmingham 128C,60,0,0,0,0,0,100,70,0,0,0,0,0,80,160,180,20,0,0,30,60,90,30,0,0,0,0,10,10,0,0,0,20,2018
E01009117,LSOA,Birmingham 126A,10,50,0,0,0,0,120,50,70,70,0,0,0,110,150,180,30,0,0,50,100,140,40,0,0,10,10,20,10,0,0,0,10,2018
E01009119,LSOA,Birmingham 123C,0,10,10,10,0,0,80,90,0,0,0,0,0,30,160,160,0,0,0,20,150,180,30,0,0,0,10,70,60,0,0,0,30,2018
E01009127,LSOA,Birmingham 011A,10,0,0,0,0,0,50,0,0,0,0,0,0,50,300,310,10,0,0,10,160,170,10,0,0,0,0,0,0,0,0,0,0,2018
E01009131,LSOA,Birmingham 011D,0,0,0,0,0,0,30,0,0,0,0,0,0,10,410,410,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,2018
E01009157,LSOA,Birmingham 125D,60,10,0,0,0,0,90,0,0,0,0,0,0,160,240,270,30,0,0,20,30,40,10,0,0,0,0,0,0,0,0,0,10,2018
E01009159,LSOA,Birmingham 130A,0,0,0,0,0,0,110,120,10,10,0,0,0,70,90,100,10,0,0,20,140,160,20,0,0,0,70,310,240,10,0,0,10,2018
E01009160,LSOA,Birmingham 125E,10,0,0,0,0,0,140,130,100,100,0,10,0,50,120,130,10,0,0,10,80,80,0,10,0,0,0,0,0,0,0,0,80,2018
E01009162,LSOA,Birmingham 124A,30,0,0,0,0,0,10,10,80,80,0,0,0,0,70,70,0,0,0,0,410,440,30,0,0,0,10,20,10,0,0,0,10,2018
E01009166,LSOA,Birmingham 131A,10,10,0,0,0,0,10,90,20,20,0,0,0,10,70,70,0,0,0,60,280,280,0,0,0,0,0,0,0,0,0,0,0,2018
E01009168,LSOA,Birmingham 131B,0,10,0,0,0,0,0,0,0,0,0,0,0,100,230,230,0,0,0,50,200,210,10,0,0,0,20,30,10,0,0,0,0,2018
E01009170,LSOA,Birmingham 131C,0,10,0,0,0,0,0,0,0,0,0,0,0,130,120,120,0,0,0,120,250,250,0,0,0,0,10,10,0,0,0,0,0,2018
E01009174,LSOA,Birmingham 119C,40,10,0,0,0,0,60,10,10,10,0,0,0,100,230,250,20,0,0,20,40,50,10,0,0,0,0,0,0,0,0,0,10,2018
E01009179,LSOA,Birmingham 104D,20,0,0,0,0,0,40,20,10,10,0,0,0,100,140,150,10,0,0,10,140,170,30,0,0,0,70,120,50,0,0,0,0,2018
E01009182,LSOA,Birmingham 092A,0,0,0,0,0,0,290,100,30,30,0,0,0,10,80,110,30,0,0,10,30,60,30,0,0,0,10,40,30,0,0,0,30,2018
E01009183,LSOA,Birmingham 088C,0,0,10,10,0,0,30,70,40,40,0,0,0,10,40,40,0,0,0,0,10,80,70,0,0,0,40,330,290,0,0,0,10,2018
E01009187,LSOA,Birmingham 092C,0,10,0,0,0,0,190,80,10,20,10,10,0,70,10,10,0,0,0,10,70,210,140,0,0,0,20,80,60,0,0,0,20,2018
E01009188,LSOA,Birmingham 092D,0,0,0,0,0,0,140,90,10,10,0,0,0,10,30,100,70,0,0,0,100,200,100,0,0,0,50,80,30,0,0,0,10,2018
E01009201,LSOA,Birmingham 043A,20,0,0,0,0,0,130,60,60,60,0,0,0,110,270,300,30,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,20,2018
E01009213,LSOA,Birmingham 124E,10,60,140,140,0,0,90,30,10,10,0,0,0,20,120,130,10,0,0,60,120,150,30,0,0,0,20,30,10,0,0,0,20,2018
E01009220,LSOA,Birmingham 008A,10,0,0,0,0,0,20,30,0,0,0,0,0,80,260,270,10,0,0,40,190,190,0,0,0,0,0,0,0,0,0,0,0,2018
E01009222,LSOA,Birmingham 008B,0,0,0,0,0,0,20,20,0,0,0,0,0,50,310,310,0,0,0,20,190,200,10,0,0,0,0,0,0,0,0,0,0,2018
E01009226,LSOA,Birmingham 017A,0,0,0,0,0,0,10,40,0,0,0,0,0,0,50,50,0,0,0,330,220,230,10,0,0,10,10,10,0,0,0,0,0,2018
E01009250,LSOA,Birmingham 080B,10,0,0,0,0,0,20,10,50,50,0,0,0,130,200,230,30,0,0,10,170,180,10,0,0,10,60,80,20,0,0,0,10,2018
E01009257,LSOA,Birmingham 080F,10,0,0,0,0,0,50,20,10,10,0,0,0,60,130,140,10,0,0,40,270,310,40,0,0,0,0,0,0,0,0,0,0,2018
E01009259,LSOA,Birmingham 094E,20,0,0,0,0,0,140,80,0,0,0,0,0,120,300,330,30,0,0,10,10,20,10,0,0,0,0,0,0,0,0,0,30,2018
E01009262,LSOA,Birmingham 133A,0,10,10,10,0,0,30,20,0,0,0,0,0,10,30,40,10,0,0,10,220,240,20,0,0,10,40,120,80,20,0,0,40,2018
E01009267,LSOA,Birmingham 133B,30,0,0,0,0,0,70,40,0,0,0,0,0,0,10,10,0,0,0,0,260,280,20,0,0,0,100,160,60,0,0,0,0,2018
E01009268,LSOA,Birmingham 036A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,330,360,30,0,0,0,10,20,10,0,0,0,0,2018
E01009270,LSOA,Birmingham 034C,10,0,0,0,0,0,70,30,0,0,0,0,0,110,250,300,50,10,0,10,50,60,10,10,0,0,10,20,10,0,0,0,60,2018
E01009282,LSOA,Birmingham 100B,0,0,0,0,0,0,90,20,0,0,0,0,10,60,90,100,10,0,10,130,240,250,10,0,0,0,10,20,10,0,0,0,10,2018
E01009288,LSOA,Birmingham 100C,10,0,20,20,0,0,70,40,10,10,0,10,0,50,20,20,0,0,0,10,10,30,20,0,0,0,30,210,180,0,0,0,10,2018
E01009293,LSOA,Birmingham 100D,20,20,10,10,0,0,20,10,0,0,0,0,0,130,200,210,10,0,0,20,190,200,10,0,0,10,10,20,10,0,0,0,0,2018
E01009299,LSOA,Birmingham 057B,10,20,0,0,0,0,60,0,0,0,0,0,10,100,260,260,0,0,0,40,130,130,0,0,0,0,0,0,0,0,0,0,0,2018
E01009301,LSOA,Birmingham 057D,0,0,0,0,0,0,190,200,0,0,0,0,10,190,130,140,10,0,0,40,30,30,0,0,0,0,0,0,0,0,0,0,0,2018
E01009302,LSOA,Birmingham 069A,0,10,20,20,0,0,30,50,40,40,0,0,0,20,90,90,0,0,0,20,340,350,10,0,0,0,30,30,0,0,0,0,0,2018
E01009329,LSOA,Birmingham 070A,0,0,0,0,0,0,110,50,30,40,10,0,0,120,360,380,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,2018
E01009332,LSOA,Birmingham 139E,0,0,0,0,0,0,120,30,40,50,10,0,0,110,190,230,40,0,0,10,20,40,20,0,0,0,0,10,10,0,0,0,20,2018
E01009333,LSOA,Birmingham 139F,0,0,0,0,0,0,0,10,10,10,0,0,0,80,320,340,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
E01009334,LSOA,Birmingham 070B,0,0,0,0,0,0,40,30,10,10,0,0,0,20,280,320,40,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2018
E01009335,LSOA,Birmingham 139G,0,0,0,0,0,0,10,10,0,0,0,0,0,90,380,390,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
E01009347,LSOA,Birmingham 049D,10,0,0,0,0,0,110,10,10,10,0,0,10,70,280,320,40,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,10,2018
E01009348,LSOA,Birmingham 047A,0,0,0,0,0,0,90,80,0,0,0,0,0,160,380,450,70,0,0,0,30,30,0,0,0,0,0,0,0,0,0,10,10,2018
E01009352,LSOA,Birmingham 039C,0,0,0,0,0,0,60,30,10,20,10,0,0,80,200,270,70,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,2018
E01009353,LSOA,Birmingham 039D,0,0,0,0,0,0,30,20,10,10,0,0,0,80,340,350,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
E01009363,LSOA,Birmingham 071B,10,10,0,0,0,0,150,40,0,0,0,0,10,120,200,220,20,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2018
E01009382,LSOA,Birmingham 140C,0,0,0,0,0,0,10,40,10,10,0,0,0,70,240,280,40,0,0,0,20,20,0,0,0,0,10,10,0,0,0,0,10,2018
E01009389,LSOA,Birmingham 093B,0,0,0,0,0,0,30,50,0,0,0,0,0,0,210,270,60,0,0,0,40,70,30,0,0,0,20,50,30,0,0,0,20,2018
E01009404,LSOA,Birmingham 020B,0,0,0,0,0,0,50,10,0,0,0,10,0,30,290,290,0,10,0,40,160,200,40,0,0,0,0,0,0,0,0,0,0,2018
E01009408,LSOA,Birmingham 026B,0,0,0,0,0,0,50,20,0,0,0,0,0,10,210,210,0,0,0,10,360,370,10,0,0,0,0,0,0,0,0,0,10,2018
E01009413,LSOA,Birmingham 030D,0,0,0,0,0,0,70,30,0,0,0,0,0,80,270,280,10,0,0,10,210,220,10,0,0,0,10,10,0,0,0,0,10,2018
E01009433,LSOA,Birmingham 001D,0,30,20,20,0,0,20,110,0,0,0,0,0,0,10,10,0,0,0,0,50,50,0,0,0,10,140,530,390,0,0,0,0,2018
