Code,GEOG,Name,Pre_1900,1900_1918,1919_1929,1930_1939,1945_1954,1955_1964,1965_1972,1973_1982,1983_1992,1993_1999,2000_2009,2010_Present,UNKNOWN,Year
E01009208,LSOA,Birmingham 124C,0,0,0,510,40,10,0,20,0,0,80,110,10,2014
E01009155,LSOA,Birmingham 125B,0,0,0,0,0,0,0,610,0,0,0,0,0,2014
E01033633,LSOA,Birmingham 125G,0,0,0,0,20,10,0,750,0,140,110,130,0,2014
E01009210,LSOA,Birmingham 126B,60,30,70,40,140,80,110,10,120,70,90,0,0,2014
E01009212,LSOA,Birmingham 126C,30,0,40,60,380,170,70,10,10,10,10,0,0,2014
E01009108,LSOA,Birmingham 127A,0,0,10,80,40,160,100,110,0,0,0,0,0,2014
E01009112,LSOA,Birmingham 127C,0,0,20,130,50,10,380,0,0,0,20,50,0,2014
E01009116,LSOA,Birmingham 127D,30,40,50,130,40,120,80,10,40,0,0,30,10,2014
E01009118,LSOA,Birmingham 127E,0,10,0,0,0,60,110,460,0,10,0,0,10,2014
E01009107,LSOA,Birmingham 128A,0,0,0,50,40,100,210,360,10,0,10,50,10,2014
E01009110,LSOA,Birmingham 128B,0,0,0,0,80,60,0,300,150,30,20,0,20,2014
E01009097,LSOA,Birmingham 029B,0,0,0,0,0,70,340,0,0,90,300,0,0,2014
E01009099,LSOA,Birmingham 029C,0,0,0,0,0,80,180,20,0,350,180,0,0,2014
E01033630,LSOA,Birmingham 031H,70,40,0,0,0,0,0,0,20,0,440,0,80,2014
E01009054,LSOA,Birmingham 033C,0,90,200,80,0,0,70,0,0,10,0,0,0,2014
E01009239,LSOA,Birmingham 033F,60,80,60,110,0,110,70,20,20,40,0,0,10,2014
E01009266,LSOA,Birmingham 034A,200,350,20,10,0,20,0,40,0,0,0,0,0,2014
E01009269,LSOA,Birmingham 034B,210,230,20,30,0,50,20,0,0,0,0,0,0,2014
E01009270,LSOA,Birmingham 034C,420,60,20,20,20,20,10,10,30,0,0,30,80,2014
E01009273,LSOA,Birmingham 034E,210,50,120,120,10,0,0,10,20,10,0,0,0,2014
E01009059,LSOA,Birmingham 035E,430,70,0,10,0,0,0,10,0,10,10,0,50,2014
E01009272,LSOA,Birmingham 036B,0,0,40,150,0,0,170,0,0,150,0,0,0,2014
E01009349,LSOA,Birmingham 036D,250,230,60,10,0,0,0,30,50,0,0,0,10,2014
E01009082,LSOA,Birmingham 044A,0,0,0,0,0,0,510,0,0,0,0,0,0,2014
E01009305,LSOA,Birmingham 045C,0,0,0,20,490,40,140,10,0,0,80,0,0,2014
E01009304,LSOA,Birmingham 046A,0,0,0,10,680,0,10,10,0,120,10,0,0,2014
E01009306,LSOA,Birmingham 046B,0,0,10,30,360,60,40,90,60,0,50,50,0,2014
E01009361,LSOA,Birmingham 047E,650,80,0,0,0,20,20,50,0,0,10,10,10,2014
E01009482,LSOA,Birmingham 048C,180,90,10,0,130,0,0,40,0,30,0,0,0,2014
E01008911,LSOA,Birmingham 049B,0,0,0,0,0,110,410,0,0,60,0,180,10,2014
E01033559,LSOA,Birmingham 049E,130,160,0,0,0,0,0,0,10,0,470,110,10,2014
E01033638,LSOA,Birmingham 049F,60,20,0,30,10,160,220,40,20,30,10,20,80,2014
E01008913,LSOA,Birmingham 050B,0,0,0,10,0,30,630,0,0,30,0,130,0,2014
E01009194,LSOA,Birmingham 051A,170,260,60,0,10,0,0,0,10,30,130,70,40,2014
E01009489,LSOA,Birmingham 051D,350,80,0,40,20,10,0,0,10,10,10,0,10,2014
E01009491,LSOA,Birmingham 051E,40,320,80,0,0,0,30,0,0,0,0,40,10,2014
E01009192,LSOA,Birmingham 052B,400,140,0,0,0,0,0,0,50,20,10,0,10,2014
E01009204,LSOA,Birmingham 052E,0,0,0,40,60,210,230,0,0,150,0,0,30,2014
E01009152,LSOA,Birmingham 053B,510,30,0,10,0,0,0,0,0,0,0,0,60,2014
E01009153,LSOA,Birmingham 053C,560,0,0,0,0,10,120,80,40,10,10,0,10,2014
E01009093,LSOA,Birmingham 054B,0,10,0,600,0,0,0,0,40,0,30,0,0,2014
E01009490,LSOA,Birmingham 055D,10,20,420,20,20,0,170,0,10,0,0,0,0,2014
E01009492,LSOA,Birmingham 055E,30,170,300,50,0,0,0,0,0,0,0,0,0,2014
E01009095,LSOA,Birmingham 056A,80,40,0,330,0,60,40,20,20,50,0,0,0,2014
E01009299,LSOA,Birmingham 057B,0,0,0,270,210,0,0,10,90,80,0,0,0,2014
E01033618,LSOA,Birmingham 137C,40,0,0,0,0,0,0,0,0,0,740,0,0,2014
E01033627,LSOA,Birmingham 137E,10,0,0,0,0,10,350,0,0,140,80,0,0,2014
E01033620,LSOA,Birmingham 138A,90,110,0,0,0,0,0,60,0,0,480,0,0,2014
E01033625,LSOA,Birmingham 138D,0,0,0,0,0,0,0,0,0,0,1190,0,10,2014
E01009327,LSOA,Birmingham 139B,60,340,40,0,0,0,0,0,0,0,0,0,0,2014
E01009331,LSOA,Birmingham 139D,310,260,0,0,0,0,0,0,0,0,0,0,0,2014
E01009333,LSOA,Birmingham 139F,400,0,20,0,20,10,0,0,0,0,0,0,0,2014
E01009344,LSOA,Birmingham 139H,340,10,0,0,70,10,10,0,30,10,0,0,10,2014
E01009339,LSOA,Birmingham 140A,210,0,10,40,110,20,10,30,10,10,20,0,10,2014
E01009139,LSOA,Birmingham 060B,50,350,130,10,0,20,10,0,0,0,0,0,0,2014
E01008982,LSOA,Birmingham 079A,20,0,10,0,0,130,100,260,20,10,200,0,0,2014
E01008992,LSOA,Birmingham 079C,70,20,40,20,10,110,130,70,60,30,0,10,0,2014
E01009249,LSOA,Birmingham 080A,0,0,10,440,200,10,0,0,0,0,0,0,0,2014
E01009251,LSOA,Birmingham 080C,0,0,20,550,10,60,0,0,0,0,0,0,0,2014
E01009253,LSOA,Birmingham 080D,0,0,0,410,170,20,0,0,0,0,20,0,0,2014
E01009317,LSOA,Birmingham 081C,0,0,0,300,370,90,0,0,0,0,0,0,0,2014
E01009372,LSOA,Birmingham 082A,310,100,0,0,10,0,0,0,0,0,0,0,10,2014
E01009396,LSOA,Birmingham 082D,520,10,0,0,10,0,10,0,0,0,10,0,10,2014
E01033643,LSOA,Birmingham 082F,640,70,0,0,30,0,0,0,20,0,30,0,50,2014
E01009367,LSOA,Birmingham 083A,190,90,0,0,20,10,40,110,40,0,10,0,20,2014
E01009383,LSOA,Birmingham 083D,270,80,0,0,10,0,20,10,20,20,0,0,10,2014
E01009366,LSOA,Birmingham 084A,70,30,0,0,0,0,130,210,60,0,0,0,30,2014
E01009073,LSOA,Birmingham 085A,0,0,10,100,60,230,210,30,0,0,10,0,0,2014
E01009258,LSOA,Birmingham 085E,0,0,10,260,30,10,310,70,10,0,0,0,0,2014
E01009071,LSOA,Birmingham 087B,80,70,20,80,140,80,80,100,80,10,20,0,40,2014
E01033562,LSOA,Birmingham 087F,90,40,200,140,150,30,300,10,110,0,10,70,80,2014
E01008893,LSOA,Birmingham 089D,150,190,20,90,0,70,20,10,160,0,20,0,20,2014
E01009018,LSOA,Birmingham 090B,160,70,130,60,30,10,120,30,40,10,20,0,30,2014
E01009028,LSOA,Birmingham 090D,0,30,550,0,0,30,0,30,0,0,0,0,10,2014
E01009182,LSOA,Birmingham 092A,330,50,10,20,10,0,100,80,30,10,30,0,20,2014
E01009184,LSOA,Birmingham 092B,450,80,10,10,0,0,30,10,70,10,30,0,30,2014
E01009185,LSOA,Birmingham 093A,90,140,40,30,0,140,130,40,40,10,80,0,30,2014
E01009389,LSOA,Birmingham 093B,40,250,60,50,10,10,0,60,10,0,0,0,20,2014
E01009390,LSOA,Birmingham 093C,330,130,40,20,0,10,50,0,0,10,10,0,50,2014
E01008918,LSOA,Birmingham 094A,0,0,30,0,0,0,270,410,0,0,0,0,30,2014
E01008921,LSOA,Birmingham 094C,10,10,0,30,0,0,90,320,140,10,20,10,0,2014
E01008919,LSOA,Birmingham 095A,30,0,20,20,220,40,110,210,0,0,50,0,10,2014
E01009077,LSOA,Birmingham 095C,0,0,30,370,160,90,30,30,20,0,0,0,0,2014
E01009286,LSOA,Birmingham 096C,30,430,30,40,0,0,0,0,0,0,0,0,0,2014
E01033634,LSOA,Birmingham 096G,590,170,0,0,0,0,0,0,0,170,60,110,10,2014
E01009045,LSOA,Birmingham 097D,20,90,160,110,20,50,40,10,30,70,0,0,20,2014
E01009046,LSOA,Birmingham 097E,0,110,270,130,0,30,20,0,30,0,0,0,10,2014
E01009395,LSOA,Birmingham 097F,150,110,50,10,0,70,20,120,0,0,0,0,20,2014
E01009022,LSOA,Birmingham 098B,0,10,320,240,0,0,0,10,10,0,20,0,0,2014
E01009023,LSOA,Birmingham 098C,0,0,0,500,0,70,0,0,0,0,0,10,10,2014
E01009030,LSOA,Birmingham 098D,10,30,270,130,0,0,40,0,0,20,0,0,0,2014
E01008951,LSOA,Birmingham 112A,230,320,0,0,0,20,0,0,0,0,0,0,0,2014
E01008955,LSOA,Birmingham 112C,250,220,0,50,0,10,0,0,130,0,0,0,10,2014
E01008957,LSOA,Birmingham 112E,320,200,10,20,10,30,0,40,50,0,50,20,20,2014
E01008950,LSOA,Birmingham 113A,20,0,210,130,40,10,10,250,50,0,0,0,0,2014
E01009493,LSOA,Birmingham 113D,0,0,0,0,0,290,210,0,0,0,290,0,0,2014
E01008937,LSOA,Birmingham 115A,0,0,250,170,20,0,80,30,40,0,0,0,20,2014
E01008941,LSOA,Birmingham 115C,0,0,340,200,0,40,0,0,0,0,0,0,20,2014
E01008944,LSOA,Birmingham 115D,0,10,200,130,70,210,0,60,30,10,30,0,20,2014
E01008959,LSOA,Birmingham 116A,40,110,50,20,80,70,140,40,160,10,10,0,100,2014
E01008973,LSOA,Birmingham 118B,0,0,10,240,300,110,70,0,0,10,130,0,0,2014
E01008975,LSOA,Birmingham 118D,0,0,0,420,100,30,0,40,50,0,20,0,10,2014
E01009173,LSOA,Birmingham 119B,0,0,650,10,0,10,0,0,0,0,0,0,0,2014
E01009174,LSOA,Birmingham 119C,0,0,0,0,0,0,0,490,30,10,0,0,10,2014
E01009498,LSOA,Birmingham 119D,0,0,650,20,0,20,0,0,0,10,0,10,0,2014
E01009205,LSOA,Birmingham 120A,60,40,160,170,10,70,90,30,0,20,10,0,0,2014
E01009211,LSOA,Birmingham 120C,0,20,30,0,60,0,0,440,70,50,0,0,0,2014
E01008979,LSOA,Birmingham 121C,0,0,0,20,0,80,230,430,10,0,0,0,0,2014
E01009114,LSOA,Birmingham 128D,0,0,10,80,0,0,0,590,0,0,10,0,0,2014
E01009163,LSOA,Birmingham 129B,0,0,0,210,50,30,110,120,0,20,70,190,0,2014
E01009167,LSOA,Birmingham 130C,0,0,170,140,180,70,20,0,20,10,0,0,0,2014
E01009168,LSOA,Birmingham 131B,0,0,20,490,30,40,30,0,10,0,0,10,0,2014
E01009216,LSOA,Birmingham 131D,20,10,40,190,170,90,150,0,20,10,160,0,0,2014
E01009217,LSOA,Birmingham 131E,10,0,0,330,0,280,0,10,0,0,30,0,0,2014
E01009040,LSOA,Birmingham 132B,0,0,200,320,10,60,10,10,10,0,0,0,20,2014
E01009042,LSOA,Birmingham 132D,0,0,180,330,0,10,0,0,10,0,10,0,0,2014
E01009279,LSOA,Birmingham 133E,0,0,0,370,70,0,20,0,0,0,0,0,0,2014
E01008995,LSOA,Birmingham 134A,10,0,0,0,0,60,310,60,70,30,350,180,30,2014
E01033624,LSOA,Birmingham 134C,0,0,0,0,50,0,20,0,0,0,520,170,20,2014
E01033640,LSOA,Birmingham 134E,0,0,0,0,60,250,90,0,0,30,160,0,10,2014
E01009378,LSOA,Birmingham 135A,190,10,0,0,0,60,120,30,70,30,540,0,50,2014
E01033567,LSOA,Birmingham 135B,0,0,0,0,0,0,0,0,0,0,730,20,0,2014
E01009143,LSOA,Birmingham 136A,30,20,0,0,0,140,430,40,0,0,0,0,10,2014
E01009146,LSOA,Birmingham 136B,0,0,0,0,0,0,220,440,150,50,230,150,30,2014
E01033639,LSOA,Birmingham 136D,40,0,0,60,0,430,40,40,0,100,130,0,0,2014
E01033565,LSOA,Birmingham 137B,20,20,0,0,0,0,0,0,70,110,430,0,0,2014
E01009423,LSOA,Birmingham 002C,30,40,100,10,300,120,120,10,30,0,10,0,0,2014
E01009428,LSOA,Birmingham 004D,0,0,0,110,40,250,60,150,30,0,20,0,0,2014
E01009435,LSOA,Birmingham 006B,0,20,30,20,0,10,0,100,160,280,80,0,0,2014
E01009224,LSOA,Birmingham 008C,0,0,0,130,380,120,0,0,0,0,0,0,0,2014
E01009137,LSOA,Birmingham 011G,0,0,430,150,0,0,10,0,0,0,0,0,10,2014
E01009440,LSOA,Birmingham 012D,0,10,30,80,130,10,10,120,230,0,0,20,10,2014
E01009228,LSOA,Birmingham 013D,0,0,10,460,160,30,10,10,0,0,0,0,10,2014
E01009132,LSOA,Birmingham 014D,0,0,220,300,20,0,10,60,0,0,0,0,10,2014
E01009463,LSOA,Birmingham 015D,70,30,60,120,10,60,110,90,40,20,10,10,0,2014
E01009443,LSOA,Birmingham 021D,0,0,0,0,0,0,0,530,10,0,0,0,0,2014
E01009124,LSOA,Birmingham 022B,0,0,40,20,0,390,80,0,40,30,40,0,0,2014
E01009241,LSOA,Birmingham 024D,0,0,10,620,0,0,0,0,0,0,0,0,0,2014
E01009102,LSOA,Birmingham 028D,10,10,500,70,0,10,10,0,0,60,0,10,10,2014
E01033646,LSOA,Birmingham 031I,260,100,20,0,0,40,50,120,40,70,40,0,30,2014
E01009265,LSOA,Birmingham 032E,190,130,20,50,10,140,10,20,10,20,10,0,10,2014
E01009271,LSOA,Birmingham 034D,80,260,200,0,0,0,10,0,0,10,0,0,0,2014
E01009060,LSOA,Birmingham 035F,300,30,0,0,0,0,30,10,80,10,0,0,0,2014
E01009083,LSOA,Birmingham 038D,0,0,0,210,0,260,10,0,50,20,0,40,0,2014
E01033637,LSOA,Birmingham 041G,270,10,0,0,0,0,150,310,70,90,0,0,10,2014
E01009308,LSOA,Birmingham 046C,0,0,0,0,460,20,0,90,0,0,230,0,0,2014
E01009360,LSOA,Birmingham 047D,250,10,0,40,0,0,0,230,200,0,160,80,10,2014
E01009484,LSOA,Birmingham 048D,230,70,0,0,70,10,30,50,50,0,0,0,0,2014
E01009347,LSOA,Birmingham 049D,30,10,0,0,0,0,470,110,110,20,0,10,0,2014
E01008914,LSOA,Birmingham 050C,10,10,0,0,10,260,360,10,0,110,240,40,10,2014
E01009488,LSOA,Birmingham 051C,0,260,370,0,10,0,90,10,0,20,0,20,0,2014
E01008968,LSOA,Birmingham 110B,60,120,110,170,0,0,40,60,50,10,70,10,20,2014
E01008961,LSOA,Birmingham 116C,200,160,0,20,0,200,30,50,60,10,10,0,40,2014
E01008976,LSOA,Birmingham 121A,0,0,0,210,10,70,310,80,0,0,10,0,10,2014
E01009109,LSOA,Birmingham 123B,0,0,0,0,160,200,90,0,10,40,10,40,0,2014
E01009197,LSOA,Birmingham 058C,0,180,50,0,0,0,0,10,0,220,10,0,0,2014
E01009138,LSOA,Birmingham 060A,80,310,80,50,0,20,0,0,0,0,10,0,0,2014
E01009342,LSOA,Birmingham 063D,10,320,60,10,0,0,0,0,0,10,10,0,10,2014
E01008882,LSOA,Birmingham 066A,30,10,230,160,0,10,190,0,0,40,20,0,0,2014
E01009302,LSOA,Birmingham 069A,0,0,10,120,80,210,90,150,0,0,0,0,0,2014
E01008994,LSOA,Birmingham 074B,250,10,0,40,90,10,40,70,90,50,80,10,10,2014
E01009068,LSOA,Birmingham 075C,320,150,0,0,0,0,10,50,30,50,90,50,0,2014
E01009397,LSOA,Birmingham 077E,240,40,0,0,0,60,10,0,40,60,0,0,20,2014
E01008889,LSOA,Birmingham 078D,160,240,10,90,20,10,30,50,30,0,0,10,10,2014
E01009318,LSOA,Birmingham 081D,0,0,0,540,60,30,0,0,10,0,0,0,0,2014
E01009377,LSOA,Birmingham 083C,50,200,0,0,30,10,20,10,90,30,10,0,30,2014
E01009376,LSOA,Birmingham 084C,190,90,50,0,20,10,60,50,40,0,20,0,40,2014
E01009078,LSOA,Birmingham 087E,60,0,140,230,30,10,100,80,0,0,0,0,0,2014
E01009015,LSOA,Birmingham 089G,80,20,170,70,0,20,90,70,20,160,50,0,30,2014
E01009384,LSOA,Birmingham 092E,200,0,0,20,10,10,20,60,130,150,0,20,70,2014
E01009259,LSOA,Birmingham 094E,0,0,0,0,0,0,570,110,0,0,0,0,30,2014
E01009284,LSOA,Birmingham 096A,210,160,30,30,0,90,90,0,50,0,10,330,0,2014
E01009501,LSOA,Birmingham 101B,0,0,570,20,0,0,20,0,0,0,10,0,10,2014
E01008923,LSOA,Birmingham 102B,0,0,10,0,440,70,120,0,0,10,0,10,0,2014
E01009507,LSOA,Birmingham 056B,130,60,90,0,0,20,60,90,60,20,20,10,40,2014
E01009419,LSOA,Birmingham 001C,0,0,10,30,60,350,90,20,0,10,10,10,0,2014
E01009430,LSOA,Birmingham 004E,20,90,10,90,10,70,120,80,90,20,40,30,0,2014
E01009464,LSOA,Birmingham 007B,0,0,10,140,220,180,10,0,0,0,0,0,0,2014
E01009465,LSOA,Birmingham 007C,0,0,0,370,110,10,10,0,0,0,10,0,0,2014
E01009472,LSOA,Birmingham 010D,0,50,80,310,20,110,10,0,0,0,30,50,0,2014
E01009229,LSOA,Birmingham 017B,0,0,50,450,10,150,0,0,0,0,0,0,0,2014
E01009404,LSOA,Birmingham 020B,0,0,360,260,10,10,0,0,0,0,10,0,0,2014
E01033632,LSOA,Birmingham 023F,110,270,100,10,0,450,20,10,0,90,0,0,10,2014
E01009098,LSOA,Birmingham 025C,30,0,30,60,90,40,70,10,0,340,230,30,30,2014
E01009008,LSOA,Birmingham 028A,10,40,120,260,40,30,80,40,0,0,10,0,0,2014
E01009049,LSOA,Birmingham 032A,40,100,20,110,130,50,30,20,40,10,0,0,30,2014
E01009088,LSOA,Birmingham 045A,0,0,0,380,140,10,60,0,0,0,140,0,0,2014
E01009297,LSOA,Birmingham 057A,10,0,0,0,180,150,70,310,0,0,30,0,0,2014
E01009300,LSOA,Birmingham 057C,0,0,20,470,140,80,10,0,20,0,0,0,0,2014
E01009516,LSOA,Birmingham 062C,10,20,240,80,30,60,70,0,30,0,0,0,10,2014
E01009326,LSOA,Birmingham 066D,0,10,460,50,30,0,0,0,0,0,0,0,0,2014
E01009334,LSOA,Birmingham 070B,270,100,0,0,10,0,0,50,0,0,0,0,0,2014
E01009066,LSOA,Birmingham 073A,10,0,240,160,0,10,50,110,10,0,10,160,0,2014
E01008886,LSOA,Birmingham 076B,10,380,10,0,10,0,130,40,100,30,20,0,10,2014
E01033648,LSOA,Birmingham 084F,750,30,0,0,10,0,0,0,30,10,0,0,30,2014
E01008891,LSOA,Birmingham 089B,0,40,10,270,30,0,200,0,0,120,0,0,0,2014
E01009394,LSOA,Birmingham 093D,40,60,80,50,10,10,220,170,30,0,80,0,10,2014
E01009289,LSOA,Birmingham 096E,310,200,0,0,0,0,40,0,10,10,20,0,10,2014
E01009294,LSOA,Birmingham 099C,10,80,180,230,20,150,50,50,40,10,10,10,0,2014
E01008927,LSOA,Birmingham 102D,0,0,0,0,160,70,10,400,0,0,0,0,30,2014
E01008935,LSOA,Birmingham 111B,0,0,340,30,20,170,20,0,0,20,50,0,40,2014
E01009499,LSOA,Birmingham 119E,10,0,520,60,0,0,20,10,0,0,70,0,0,2014
E01008949,LSOA,Birmingham 122E,0,0,10,110,90,100,150,30,30,0,0,0,10,2014
E01009117,LSOA,Birmingham 126A,0,0,0,0,140,40,70,90,30,0,410,20,0,2014
E01033616,LSOA,Birmingham 135D,0,0,0,0,0,0,490,0,0,0,220,50,0,2014
E01009328,LSOA,Birmingham 139C,350,190,0,0,10,0,0,0,0,0,0,0,0,2014
E01009466,LSOA,Birmingham 009D,50,230,100,50,30,50,90,0,40,0,20,0,0,2014
E01009231,LSOA,Birmingham 017D,0,0,60,650,0,0,20,0,70,0,0,0,10,2014
E01009441,LSOA,Birmingham 021B,10,10,80,50,100,30,30,300,0,0,30,0,0,2014
E01009415,LSOA,Birmingham 002A,0,20,30,50,40,300,130,10,60,10,50,10,0,2014
E01009452,LSOA,Birmingham 005E,40,10,10,40,170,150,90,120,0,10,90,0,0,2014
E01009103,LSOA,Birmingham 029E,0,0,0,0,0,20,410,10,0,170,40,0,0,2014
E01009263,LSOA,Birmingham 032C,190,40,0,100,10,40,140,120,0,20,0,0,20,2014
E01033621,LSOA,Birmingham 035G,300,330,60,20,0,60,20,60,0,0,50,0,30,2014
E01009355,LSOA,Birmingham 039E,210,120,20,20,0,0,10,50,30,10,10,0,10,2014
E01009091,LSOA,Birmingham 045B,0,10,0,180,70,10,0,210,110,0,100,0,0,2014
E01009307,LSOA,Birmingham 045D,0,20,0,0,550,20,20,90,30,30,20,0,0,2014
E01009094,LSOA,Birmingham 054C,0,0,10,320,10,0,80,60,30,10,20,0,0,2014
E01009476,LSOA,Birmingham 055B,10,20,370,20,0,50,90,0,0,10,0,0,0,2014
E01009508,LSOA,Birmingham 056C,10,10,20,140,140,40,240,10,10,0,10,0,0,2014
E01009363,LSOA,Birmingham 071B,150,0,0,0,10,0,20,170,200,30,0,0,0,2014
E01009364,LSOA,Birmingham 071C,10,0,0,0,0,230,170,20,20,30,0,20,10,2014
E01009074,LSOA,Birmingham 085B,0,0,0,40,90,340,150,60,0,0,10,0,0,2014
E01009014,LSOA,Birmingham 090A,0,40,320,200,0,0,0,0,0,0,40,20,10,2014
E01008920,LSOA,Birmingham 094B,0,0,0,30,90,60,330,20,40,0,0,0,0,2014
E01009290,LSOA,Birmingham 096F,10,440,0,0,0,0,10,20,10,0,0,0,0,2014
E01009282,LSOA,Birmingham 100B,60,220,40,100,0,10,20,30,130,50,30,0,10,2014
E01008933,LSOA,Birmingham 105A,0,0,200,290,30,20,10,0,10,0,0,0,0,2014
E01033629,LSOA,Birmingham 106F,20,0,40,50,210,260,330,120,10,50,10,20,10,2014
E01008970,LSOA,Birmingham 110C,0,0,0,220,50,60,170,80,0,0,0,0,10,2014
E01008952,LSOA,Birmingham 112B,390,280,20,40,10,0,0,0,10,20,20,10,50,2014
E01008946,LSOA,Birmingham 122B,20,10,160,250,0,40,100,20,40,0,10,0,0,2014
E01009213,LSOA,Birmingham 124E,0,170,110,10,150,20,110,40,70,10,0,20,20,2014
E01009159,LSOA,Birmingham 130A,0,0,0,30,20,60,10,60,70,240,270,100,10,2014
E01009382,LSOA,Birmingham 140C,180,190,10,0,0,0,10,40,0,0,0,0,10,2014
E01009422,LSOA,Birmingham 002B,30,60,90,120,30,240,140,60,30,40,60,10,0,2014
E01009469,LSOA,Birmingham 010B,0,0,10,50,10,70,340,10,10,100,10,0,0,2014
E01009246,LSOA,Birmingham 016D,0,0,0,510,70,30,40,10,0,0,0,0,0,2014
E01009458,LSOA,Birmingham 018D,0,50,70,140,20,60,40,20,80,10,60,260,0,2014
E01009100,LSOA,Birmingham 025D,0,10,100,100,0,20,30,0,0,340,260,10,10,2014
E01009268,LSOA,Birmingham 036A,10,20,190,230,0,0,0,0,0,0,0,0,0,2014
E01009487,LSOA,Birmingham 044F,10,300,240,40,0,0,0,0,0,0,0,0,10,2014
E01009485,LSOA,Birmingham 048E,10,50,220,210,0,0,0,0,0,0,0,0,20,2014
E01009151,LSOA,Birmingham 053A,500,90,0,0,0,10,0,0,0,0,10,0,0,2014
E01009145,LSOA,Birmingham 060D,340,20,70,10,0,0,0,0,100,30,110,50,20,2014
E01009365,LSOA,Birmingham 071D,210,20,0,0,10,30,30,140,70,10,30,0,30,2014
E01009070,LSOA,Birmingham 073B,30,20,120,270,0,20,100,30,30,0,100,10,10,2014
E01009072,LSOA,Birmingham 075E,160,220,120,10,0,40,90,50,90,10,60,0,0,2014
E01008895,LSOA,Birmingham 089F,120,80,30,300,0,0,10,0,90,0,180,0,10,2014
E01008931,LSOA,Birmingham 094D,0,0,0,0,0,0,490,160,0,0,0,0,0,2014
E01009500,LSOA,Birmingham 095E,0,0,320,0,10,110,40,0,80,90,0,0,0,2014
E01009017,LSOA,Birmingham 097A,0,100,320,50,0,0,0,0,0,0,10,10,10,2014
E01009019,LSOA,Birmingham 103A,0,0,380,240,0,0,0,0,0,0,0,0,0,2014
E01008960,LSOA,Birmingham 116B,170,270,50,20,0,0,0,0,50,0,40,0,10,2014
E01008943,LSOA,Birmingham 117B,10,0,110,210,70,30,10,40,10,0,70,10,0,2014
E01009160,LSOA,Birmingham 125E,0,0,0,0,220,200,30,130,40,20,20,0,100,2014
E01009115,LSOA,Birmingham 128E,0,0,0,0,0,0,10,610,0,10,0,0,10,2014
E01009141,LSOA,Birmingham 137A,0,0,0,0,0,60,390,240,80,20,0,10,20,2014
E01009429,LSOA,Birmingham 003D,40,10,10,50,50,360,20,50,0,0,0,0,0,2014
E01009424,LSOA,Birmingham 004B,30,320,20,40,0,140,10,70,60,10,40,0,10,2014
E01009121,LSOA,Birmingham 014A,0,0,290,130,0,0,0,30,0,250,260,0,20,2014
E01009439,LSOA,Birmingham 021A,0,0,20,130,20,250,110,70,20,0,20,0,0,2014
E01009006,LSOA,Birmingham 023C,180,280,10,0,0,100,190,10,0,20,20,0,10,2014
E01008915,LSOA,Birmingham 030A,60,330,10,140,10,0,0,0,0,0,0,0,10,2014
E01009058,LSOA,Birmingham 033D,50,370,60,10,0,0,40,0,0,0,0,0,0,2014
E01033636,LSOA,Birmingham 037F,560,130,90,0,0,0,20,0,50,0,20,0,20,2014
E01009089,LSOA,Birmingham 042D,0,0,20,410,90,0,0,0,0,0,0,0,0,2014
E01009309,LSOA,Birmingham 045E,0,0,0,0,330,0,30,300,10,0,0,150,0,2014
E01009359,LSOA,Birmingham 047C,240,380,0,30,0,10,0,0,0,60,0,0,20,2014
E01008910,LSOA,Birmingham 050A,0,0,0,0,0,0,290,290,10,70,0,0,0,2014
E01033649,LSOA,Birmingham 058F,10,260,190,0,0,0,0,0,0,0,40,0,0,2014
E01009515,LSOA,Birmingham 067C,50,20,40,90,20,100,260,50,0,10,10,0,20,2014
E01009314,LSOA,Birmingham 069B,0,0,0,240,320,50,20,0,0,0,50,0,0,2014
E01009260,LSOA,Birmingham 073D,10,0,40,80,10,70,360,50,10,0,10,0,30,2014
E01009316,LSOA,Birmingham 081B,20,10,0,320,200,70,70,0,0,0,0,50,0,2014
E01009320,LSOA,Birmingham 081F,0,0,10,420,120,30,40,0,20,0,0,0,10,2014
E01009075,LSOA,Birmingham 087C,10,10,0,10,90,30,500,70,90,0,30,0,0,2014
E01009385,LSOA,Birmingham 092F,320,20,0,20,0,30,70,30,30,70,20,0,30,2014
E01009189,LSOA,Birmingham 104E,270,60,110,60,0,10,90,0,10,0,0,0,10,2014
E01009504,LSOA,Birmingham 109D,0,0,140,200,70,170,40,0,0,0,0,0,0,2014
E01008956,LSOA,Birmingham 112D,110,250,110,10,0,30,0,0,30,0,10,0,50,2014
E01008974,LSOA,Birmingham 118C,0,0,10,250,70,40,110,30,20,20,610,10,0,2014
E01009113,LSOA,Birmingham 128C,0,0,0,0,0,160,170,320,0,0,0,0,20,2014
E01009169,LSOA,Birmingham 129D,0,0,40,400,150,50,0,0,0,0,40,0,10,2014
E01032589,LSOA,Birmingham 132E,0,0,140,190,0,0,70,0,110,40,40,20,10,2014
E01033557,LSOA,Birmingham 134B,0,0,0,0,0,0,0,0,50,20,780,240,0,2014
E01033622,LSOA,Birmingham 138B,10,0,0,0,0,0,120,0,0,60,700,0,10,2014
E01009200,LSOA,Birmingham 139A,40,10,90,160,0,0,10,10,110,180,0,0,10,2014
E01009421,LSOA,Birmingham 004A,0,30,10,90,30,290,60,40,10,20,40,0,0,2014
